Bregma	lam0.2	Centroid_X	Centroid_Y
0.26	1	-2929.85347	3673.662645
0.26	1	-2921.727766	3652.923813
0.26	2	-2918.242126	3595.625263
0.26	2	-2911.520016	3764.069374
0.26	1	-2907.857569	3728.203672
0.26	3	-2908.091776	3708.321389
0.26	4	-2905.560527	3771.799272
0.26	3	-2898.924123	3649.502345
0.26	3	-2898.592548	3699.047117
0.26	1	-2897.996972	3674.831612
0.26	6	-2892.52874	3608.714506
0.26	3	-2890.095051	3635.975587
0.26	3	-2881.306941	3760.939564
0.26	9	-2880.095644	3640.297702
0.26	1	-2874.987463	3655.111688
0.26	3	-2870.799845	3752.7458
0.26	6	-2870.946116	3678.590381
0.26	4	-2870.625926	3629.650792
0.26	4	-2868.264282	3722.254341
0.26	1	-2860.083025	3745.925438
0.26	5	-2856.018235	3623.500231
0.26	1	-2850.767704	3641.954963
0.26	5	-2848.52495	3657.942354
0.26	2	-2847.18497	3734.70926
0.26	1	-2831.594361	3758.159607
0.26	4	-2827.206463	3728.701196
0.26	2	-2825.696986	3637.265513
0.26	2	-2931.103344	3618.229618
0.26	1	-2919.843845	3702.68282
0.26	2	-2867.612488	3595.871458
0.26	1	-2997.642268	3668.309831
0.26	2	-2945.587684	3599.282872
0.26	5	-2914.529809	3757.726855
0.26	2	-2888.618651	3697.257417
0.26	2	-2888.100196	3729.01335
0.26	1	-2874.4301	3703.880777
0.26	3	-2869.376197	3619.223053
0.26	2	-2852.587915	3681.898887
0.26	4	-2853.404578	3596.996052
0.26	6	-2834.040087	3702.97317
0.26	2	-2833.694147	3726.072646
0.26	2	-2889.895862	3662.44351
0.26	1	-2979.046394	3670.661126
0.26	1	-2967.293351	3701.373083
0.26	1	-2939.343369	3631.377573
0.26	1	-2871.877496	3760.980181
0.26	1	-2852.15022	3723.375735
0.26	6	-2847.765438	3753.872276
0.26	2	-3010.942943	3491.567223
0.26	3	-3012.980775	3542.886328
0.26	1	-3011.466405	3562.026987
0.26	7	-3006.55291	3427.643625
0.26	2	-3004.281973	3563.792841
0.26	7	-3002.410276	3450.787174
0.26	9	-2989.919823	3475.023709
0.26	2	-2983.079187	3401.518402
0.26	3	-2984.139852	3442.366422
0.26	6	-2983.568378	3457.653103
0.26	2	-2970.131483	3506.687699
0.26	2	-2973.148252	3423.791752
0.26	2	-2969.47477	3454.209314
0.26	7	-2964.719123	3480.539461
0.26	2	-2964.649264	3529.221156
0.26	7	-2957.076114	3560.084381
0.26	3	-2951.98489	3462.76033
0.26	9	-2950.591494	3487.742157
0.26	3	-2943.656983	3574.36983
0.26	2	-2942.718573	3442.96714
0.26	3	-2940.754878	3541.638779
0.26	6	-2939.560737	3568.025952
0.26	7	-2937.814472	3434.588337
0.26	1	-2916.210817	3577.964873
0.26	2	-2916.874292	3541.006007
0.26	3	-2914.920005	3568.212938
0.26	2	-2913.034442	3446.00082
0.26	2	-2895.725445	3394.457723
0.26	2	-2889.425363	3517.849214
0.26	1	-2886.022108	3438.045356
0.26	2	-2875.750717	3567.575507
0.26	3	-2875.557836	3481.234244
0.26	7	-2865.686339	3559.437029
0.26	2	-2867.160202	3530.589909
0.26	2	-2854.28008	3498.028315
0.26	6	-2845.844098	3397.740386
0.26	3	-2843.075756	3476.294744
0.26	3	-2841.922598	3468.32216
0.26	7	-2824.991645	3471.526194
0.26	2	-2992.368691	3570.16717
0.26	2	-2942.397084	3483.710163
0.26	2	-2895.144621	3506.146647
0.26	2	-2883.396772	3455.716554
0.26	7	-2834.735131	3418.491428
0.26	3	-3013.363031	3473.150669
0.26	2	-2965.677264	3559.392078
0.26	2	-2950.35555	3400.866131
0.26	2	-2903.393907	3549.6382
0.26	2	-2889.263284	3550.414054
0.26	2	-2857.640284	3396.718632
0.26	2	-2995.459799	3515.53329
0.26	1	-2929.638758	3560.631957
0.26	9	-2895.973263	3452.426926
0.26	2	-2840.911871	3577.267322
0.26	7	-3010.632193	3323.844206
0.26	1	-3006.965114	3288.401267
0.26	2	-3003.048969	3215.428485
0.26	6	-2996.948267	3336.073301
0.26	3	-2990.364629	3351.183863
0.26	6	-2987.103698	3320.227695
0.26	2	-2984.786589	3216.866548
0.26	2	-2972.15406	3347.830735
0.26	7	-2973.127192	3203.642745
0.26	7	-2968.833043	3342.703375
0.26	7	-2967.655079	3375.654782
0.26	2	-2966.247102	3320.726517
0.26	3	-2966.146657	3205.003114
0.26	7	-2964.992476	3356.131596
0.26	2	-2953.898273	3217.351382
0.26	2	-2952.056781	3380.807799
0.26	2	-2948.469579	3244.508775
0.26	2	-2942.775762	3273.933329
0.26	2	-2934.400937	3325.510351
0.26	7	-2903.527967	3309.384213
0.26	7	-2896.623134	3269.407061
0.26	2	-2895.301766	3282.888681
0.26	7	-2892.266725	3347.048926
0.26	6	-2883.111086	3351.657415
0.26	2	-2882.179416	3315.572974
0.26	13	-2878.801601	3243.410527
0.26	3	-2876.716182	3369.600938
0.26	9	-2874.831146	3222.228594
0.26	2	-2866.056763	3225.042636
0.26	3	-2862.594382	3313.402148
0.26	6	-2859.84403	3247.333918
0.26	7	-2856.391125	3259.564718
0.26	2	-2855.202695	3234.456697
0.26	2	-2849.711585	3356.340795
0.26	7	-2846.695566	3277.415287
0.26	5	-2841.795869	3287.987702
0.26	2	-2842.855296	3350.568227
0.26	3	-2836.270878	3210.156989
0.26	3	-2837.352666	3349.295432
0.26	5	-2830.702392	3344.062499
0.26	9	-2824.387837	3296.100358
0.26	2	-2971.43901	3253.181823
0.26	2	-2938.04606	3290.402384
0.26	7	-2914.129765	3248.993134
0.26	2	-2901.228272	3251.593891
0.26	2	-2855.154274	3204.266697
0.26	2	-2995.856713	3275.643211
0.26	2	-2899.435818	3365.508549
0.26	2	-2983.742176	3271.476251
0.26	2	-2983.455564	3371.147021
0.26	7	-2883.743695	3372.573005
0.26	2	-2908.271126	3226.219415
0.26	2	-2902.048143	3297.004477
0.26	2	-2893.785896	3209.261703
0.26	7	-2885.445156	3236.889204
0.26	3	-2847.721298	3234.672807
0.26	2	-3007.472288	3094.191581
0.26	3	-3006.920582	3055.001725
0.26	2	-2991.853047	3062.250242
0.26	7	-2996.314784	3114.609622
0.26	7	-2992.908292	3087.484758
0.26	9	-2989.311737	3039.589273
0.26	11	-2978.968734	3085.091744
0.26	9	-2977.435795	3112.467321
0.26	3	-2977.437957	3159.743948
0.26	11	-2961.260895	3085.633734
0.26	7	-2954.079049	3078.676927
0.26	7	-2950.432092	3015.22266
0.26	7	-2947.012113	3124.38728
0.26	3	-2939.732614	3146.782382
0.26	2	-2926.613061	3160.629519
0.26	2	-2928.53054	3042.27896
0.26	3	-2919.274911	3096.468127
0.26	2	-2912.137445	3066.21926
0.26	3	-2911.269724	3127.638251
0.26	2	-2908.269891	2996.023622
0.26	7	-2903.120932	3102.519543
0.26	2	-2891.787057	3148.906565
0.26	6	-2887.758892	3117.721192
0.26	2	-2886.056886	3022.284179
0.26	2	-2870.786121	3104.468277
0.26	17	-2870.993951	3080.942385
0.26	2	-2869.025165	3131.398521
0.26	6	-2860.748831	3158.342719
0.26	7	-2850.734784	3129.739551
0.26	2	-2849.111756	3076.423426
0.26	7	-2848.164431	3027.466701
0.26	2	-2839.273425	3046.804832
0.26	3	-2840.523814	3088.186992
0.26	7	-2839.80261	3161.236815
0.26	2	-2834.669417	2996.578427
0.26	7	-2835.389073	3117.464344
0.26	2	-2829.734046	3127.765846
0.26	2	-2982.90656	3010.188638
0.26	2	-2923.548345	3067.05254
0.26	2	-2884.737278	3068.433937
0.26	7	-2847.443678	3006.58439
0.26	2	-3001.094303	3178.002469
0.26	2	-2936.344783	3158.440894
0.26	7	-2916.704211	3080.25283
0.26	6	-2888.863789	3125.227353
0.26	2	-2865.262359	3068.146666
0.26	9	-2852.295783	3089.40639
0.26	2	-2998.40258	3010.196437
0.26	2	-2963.593535	3143.129362
0.26	7	-3011.557912	2920.27372
0.26	3	-3007.651593	2832.23551
0.26	2	-2997.993537	2830.640963
0.26	6	-2986.235671	2883.209829
0.26	7	-2986.473058	2926.311416
0.26	2	-2981.99126	2957.721901
0.26	2	-2978.503623	2940.062846
0.26	7	-2981.804615	2913.688659
0.26	7	-2978.061049	2880.620469
0.26	7	-2971.781959	2927.38556
0.26	7	-2965.145226	2887.289716
0.26	7	-2958.455585	2855.952029
0.26	7	-2953.709239	2823.738485
0.26	6	-2941.945906	2856.676594
0.26	8	-2939.939303	2901.516101
0.26	13	-2926.497697	2840.593076
0.26	3	-2923.825679	2904.212052
0.26	2	-2923.912913	2870.954528
0.26	7	-2915.543185	2893.779452
0.26	2	-2911.121798	2838.028416
0.26	6	-2909.419693	2959.536713
0.26	3	-2902.150187	2833.15117
0.26	2	-2894.810888	2823.122765
0.26	7	-2896.243079	2931.895029
0.26	7	-2889.274311	2807.392628
0.26	2	-2880.170828	2850.882161
0.26	2	-2875.464677	2826.674793
0.26	2	-2867.744565	2925.210796
0.26	3	-2857.031191	2806.545225
0.26	7	-2854.502105	2833.587469
0.26	7	-2854.858374	2845.753684
0.26	3	-2841.3654	2972.704646
0.26	4	-2839.045369	2935.687776
0.26	3	-2835.147389	2881.270501
0.26	9	-2830.871304	2822.789353
0.26	9	-3002.997908	2928.76678
0.26	2	-3002.773998	2906.711283
0.26	2	-3000.503746	2884.745544
0.26	2	-2899.00924	2900.892825
0.26	7	-2897.372807	2950.262792
0.26	9	-2879.080503	2903.127817
0.26	6	-2866.27163	2806.021956
0.26	2	-2975.570196	2804.668762
0.26	3	-2928.308261	2859.846995
0.26	2	-2909.447684	2875.946428
0.26	2	-2893.554173	2797.311655
0.26	7	-2867.059617	2951.096527
0.26	7	-2927.763993	2878.334886
0.26	2	-2852.769241	2932.128165
0.26	2	-2958.938976	2969.070428
0.26	2	-2952.752045	2840.183767
0.26	2	-2876.008331	2885.570299
0.26	2	-2874.517503	2880.201461
0.26	6	-2993.555898	2729.258295
0.26	7	-2990.122966	2720.943189
0.26	2	-2980.25657	2680.295353
0.26	4	-2987.738234	2614.245348
0.26	2	-2975.354807	2739.0326
0.26	6	-2972.655498	2761.904104
0.26	2	-2967.413682	2775.111973
0.26	2	-2967.389834	2696.650425
0.26	2	-2965.936523	2718.182529
0.26	4	-2960.141228	2615.212288
0.26	9	-2953.016785	2646.008497
0.26	4	-2953.241829	2609.457867
0.26	7	-2950.031452	2686.508898
0.26	2	-2945.973684	2728.229171
0.26	4	-2945.933092	2606.18766
0.26	2	-2939.560961	2776.08161
0.26	4	-2938.137472	2600.086222
0.26	3	-2937.399418	2661.573136
0.26	4	-2931.071388	2598.980014
0.26	2	-2931.952649	2759.13371
0.26	13	-2916.890688	2695.767054
0.26	2	-2911.32232	2637.045129
0.26	2	-2907.466054	2711.693258
0.26	3	-2906.835573	2619.129392
0.26	3	-2906.43909	2658.940574
0.26	9	-2897.132888	2654.527649
0.26	6	-2894.790727	2748.464185
0.26	2	-2883.758271	2721.314943
0.26	3	-2880.075632	2714.483518
0.26	6	-2875.974184	2744.462168
0.26	3	-2865.87084	2622.202176
0.26	5	-2857.519767	2726.804793
0.26	2	-2836.115546	2675.780563
0.26	3	-2833.560158	2692.452895
0.26	6	-2830.653364	2724.092733
0.26	2	-2829.936721	2782.36943
0.26	2	-2997.972728	2678.758832
0.26	3	-2978.882456	2753.956211
0.26	4	-2962.118273	2728.275981
0.26	3	-2947.309885	2705.659329
0.26	2	-2916.462005	2752.36312
0.26	3	-2855.10688	2613.517452
0.26	3	-2842.866926	2773.995994
0.26	3	-2836.154275	2628.172217
0.26	9	-2828.388614	2760.042972
0.26	2	-2827.754703	2712.346134
0.26	2	-2984.891469	2775.505635
0.26	4	-2943.78473	2598.560823
0.26	3	-2925.66805	2695.207363
0.26	3	-2869.843642	2712.980229
0.26	7	-2850.587902	2738.6785
0.26	4	-3009.856515	2615.45341
0.26	3	-2883.340839	2631.755324
0.26	2	-2982.86446	2746.408222
0.26	4	-2953.392562	2601.962679
0.26	4	-2884.205237	2624.360332
0.26	2	-2869.395723	2700.290896
0.26	3	-2870.997718	2728.253496
0.26	2	-2800.688618	2702.542642
0.26	3	-2800.792536	2633.460685
0.26	2	-2791.16531	2655.382401
0.26	2	-2787.017545	2740.511152
0.26	3	-2776.529669	2635.713558
0.26	3	-2759.865492	2707.985997
0.26	2	-2761.652311	2773.618522
0.26	2	-2759.777484	2719.683398
0.26	3	-2757.658384	2651.961307
0.26	3	-2741.129142	2646.84427
0.26	9	-2740.522828	2673.648859
0.26	3	-2736.69081	2652.44045
0.26	6	-2736.614801	2721.796542
0.26	3	-2719.512784	2653.980973
0.26	3	-2708.139923	2694.186454
0.26	2	-2697.435601	2777.612182
0.26	3	-2691.805845	2704.31462
0.26	6	-2659.910711	2762.090196
0.26	2	-2649.911699	2680.560549
0.26	3	-2640.502107	2717.804949
0.26	3	-2626.935752	2690.442756
0.26	2	-2728.883999	2749.528397
0.26	3	-2723.208655	2653.244505
0.26	2	-2702.847539	2741.111184
0.26	3	-2754.105947	2641.556552
0.26	3	-2697.594181	2660.431437
0.26	3	-2633.947907	2689.891308
0.26	3	-2717.585115	2717.167136
0.26	3	-2798.683437	2679.160387
0.26	2	-2806.141486	2909.492903
0.26	13	-2801.946339	2828.643522
0.26	6	-2802.874363	2851.918175
0.26	6	-2796.975727	2963.583325
0.26	7	-2793.383379	2888.507268
0.26	6	-2791.058435	2811.268
0.26	7	-2784.437589	2884.815168
0.26	6	-2783.961103	2850.708021
0.26	7	-2776.858918	2829.830989
0.26	2	-2778.865063	2919.357166
0.26	3	-2773.52449	2844.071903
0.26	6	-2771.192805	2937.484374
0.26	6	-2766.730825	2956.746893
0.26	2	-2760.221619	2840.731011
0.26	2	-2751.47306	2937.173065
0.26	2	-2750.179848	2891.524237
0.26	2	-2746.063937	2798.760657
0.26	3	-2734.763435	2879.238573
0.26	2	-2733.763869	2860.505488
0.26	2	-2716.264007	2968.495333
0.26	2	-2716.379333	2939.721738
0.26	6	-2716.091117	2892.722817
0.26	2	-2716.902168	2877.027576
0.26	3	-2705.277564	2812.273663
0.26	9	-2702.854515	2853.519463
0.26	2	-2700.506801	2909.093075
0.26	13	-2700.436143	2846.305361
0.26	7	-2690.554084	2928.609288
0.26	6	-2681.99241	2967.722431
0.26	2	-2676.152744	2911.892667
0.26	3	-2666.778407	2936.224537
0.26	2	-2664.99806	2864.733539
0.26	3	-2662.572312	2895.826334
0.26	6	-2660.040502	2882.21717
0.26	2	-2648.669711	2935.891759
0.26	2	-2648.224587	2843.265461
0.26	2	-2627.619998	2814.245391
0.26	2	-2790.909319	2824.089235
0.26	2	-2768.164675	2969.229007
0.26	3	-2760.323143	2924.198743
0.26	2	-2787.628569	2803.066031
0.26	2	-2713.550753	2918.264171
0.26	3	-2694.300948	2957.710132
0.26	2	-2648.054044	2810.403489
0.26	7	-2717.86171	2815.50933
0.26	3	-2636.009955	2879.613954
0.26	2	-2699.063774	2800.228807
0.26	2	-2676.584832	2825.831794
0.26	7	-2651.227875	2929.680185
0.26	2	-2631.222963	2805.021074
0.26	2	-2802.587217	3121.262479
0.26	7	-2787.589715	3075.788823
0.26	2	-2785.14411	3114.487099
0.26	6	-2784.483407	3087.87495
0.26	6	-2773.636787	3025.150104
0.26	3	-2765.739329	3098.951021
0.26	2	-2766.648673	3176.572865
0.26	3	-2763.486724	3147.176158
0.26	17	-2762.117301	3127.031624
0.26	2	-2747.721267	3163.539928
0.26	2	-2749.906221	3047.866426
0.26	2	-2745.136907	3086.850927
0.26	2	-2734.480661	3175.273429
0.26	3	-2732.123134	3120.862111
0.26	7	-2731.998233	3016.162219
0.26	2	-2714.98446	3020.432652
0.26	2	-2705.986295	3101.482801
0.26	2	-2700.570063	3126.054433
0.26	2	-2694.361137	3159.611524
0.26	2	-2695.490028	3029.288337
0.26	2	-2689.340555	3141.721047
0.26	2	-2676.655704	3038.322984
0.26	2	-2669.890259	3080.204184
0.26	2	-2670.77565	3178.242779
0.26	6	-2656.740661	3154.651289
0.26	6	-2655.659057	3062.121504
0.26	2	-2653.946252	3112.605324
0.26	3	-2646.246315	3057.264389
0.26	2	-2642.635615	3046.815362
0.26	2	-2639.330688	3135.875364
0.26	7	-2641.217992	3082.802564
0.26	6	-2780.214422	3156.151951
0.26	2	-2738.52622	3001.005424
0.26	2	-2655.558273	3031.485903
0.26	3	-2637.07428	3167.165837
0.26	2	-2789.196132	3095.865816
0.26	3	-2771.530853	3083.31524
0.26	9	-2744.564076	3141.556131
0.26	3	-2686.631204	3138.085276
0.26	2	-2646.253463	3036.361057
0.26	3	-2638.735023	3149.768578
0.26	2	-2751.719925	3143.691606
0.26	2	-2699.648671	3053.430582
0.26	2	-2667.609958	3107.501458
0.26	2	-2665.850737	3149.710983
0.26	2	-2627.9721	3046.645546
0.26	9	-2803.185569	3276.560352
0.26	6	-2790.191369	3299.034901
0.26	2	-2790.50893	3314.662964
0.26	2	-2778.063889	3356.621766
0.26	3	-2774.264555	3345.184312
0.26	9	-2772.409966	3244.027845
0.26	2	-2766.998395	3265.168838
0.26	2	-2766.44285	3320.322794
0.26	2	-2769.023781	3217.557147
0.26	3	-2760.588212	3370.419702
0.26	3	-2754.453092	3299.786032
0.26	3	-2746.047343	3303.424708
0.26	7	-2744.002945	3349.941392
0.26	6	-2741.621508	3359.841074
0.26	4	-2736.740308	3273.313959
0.26	2	-2732.90636	3213.432444
0.26	5	-2722.266944	3279.785136
0.26	5	-2719.455113	3326.769759
0.26	3	-2718.458554	3241.528383
0.26	3	-2697.105672	3315.58678
0.26	5	-2695.010084	3196.75417
0.26	2	-2690.713168	3309.580434
0.26	2	-2690.273791	3220.95698
0.26	5	-2684.473105	3375.97131
0.26	2	-2683.217466	3268.558473
0.26	3	-2680.618543	3300.530349
0.26	3	-2674.619884	3359.006179
0.26	2	-2671.083051	3234.246701
0.26	2	-2671.088009	3325.871069
0.26	3	-2670.272964	3226.229225
0.26	2	-2659.082859	3326.491239
0.26	3	-2660.575903	3241.753871
0.26	3	-2655.448366	3297.840895
0.26	2	-2643.503983	3266.579288
0.26	6	-2642.344879	3244.40479
0.26	6	-2639.290198	3207.686908
0.26	7	-2801.495832	3248.905574
0.26	2	-2790.92594	3258.0946
0.26	7	-2790.230191	3332.578004
0.26	2	-2766.85851	3194.1348
0.26	1	-2746.500056	3270.003529
0.26	7	-2687.155899	3290.694709
0.26	7	-2639.590705	3280.495517
0.26	2	-2636.745238	3217.6323
0.26	5	-2794.942324	3354.063067
0.26	2	-2780.213894	3223.165666
0.26	1	-2655.969544	3287.257487
0.26	3	-2773.404316	3204.85067
0.26	3	-2706.954186	3245.767499
0.26	5	-2809.283037	3225.770789
0.26	6	-2735.120699	3364.732499
0.26	2	-2732.707074	3232.009939
0.26	13	-2700.934418	3212.831989
0.26	7	-2683.229472	3351.744819
0.26	3	-2811.162978	3575.668431
0.26	2	-2804.977819	3552.803429
0.26	6	-2804.199372	3396.163467
0.26	2	-2800.57891	3514.270024
0.26	1	-2793.524734	3500.087857
0.26	2	-2794.970106	3407.568024
0.26	2	-2789.624769	3472.939899
0.26	3	-2789.166616	3493.986892
0.26	2	-2784.677079	3561.401442
0.26	3	-2784.329995	3542.443741
0.26	2	-2774.358508	3426.872777
0.26	7	-2765.714577	3521.714408
0.26	2	-2760.564219	3467.126524
0.26	7	-2755.907925	3499.288941
0.26	3	-2748.355663	3576.091385
0.26	2	-2738.948193	3411.489149
0.26	2	-2737.399064	3525.387457
0.26	2	-2731.056702	3474.354563
0.26	9	-2726.650947	3506.19449
0.26	2	-2714.402907	3543.279295
0.26	6	-2707.918227	3438.654905
0.26	2	-2701.435713	3487.8945
0.26	7	-2697.366502	3544.465809
0.26	1	-2692.039813	3534.616621
0.26	1	-2687.732779	3538.861425
0.26	2	-2687.966785	3442.304196
0.26	13	-2673.485166	3524.492401
0.26	2	-2670.323029	3425.503351
0.26	6	-2666.639249	3555.263892
0.26	2	-2664.951999	3501.474773
0.26	9	-2653.508455	3436.581159
0.26	2	-2647.980497	3535.836661
0.26	3	-2644.773772	3557.96393
0.26	2	-2639.808893	3541.808856
0.26	2	-2638.960994	3497.831316
0.26	7	-2634.434443	3447.112297
0.26	3	-2632.51241	3427.316248
0.26	2	-2771.712486	3487.515756
0.26	11	-2708.527545	3423.681359
0.26	11	-2707.594752	3409.36807
0.26	2	-2691.353753	3512.785378
0.26	2	-2669.533191	3580.82041
0.26	7	-2643.863523	3566.046411
0.26	2	-2779.162161	3442.14025
0.26	7	-2772.176465	3497.531841
0.26	2	-2692.780556	3466.328356
0.26	2	-2664.086139	3523.614273
0.26	2	-2652.78034	3572.078414
0.26	7	-2749.629097	3446.312113
0.26	7	-2748.271096	3433.473224
0.26	3	-2740.63367	3574.977167
0.26	3	-2690.514768	3404.403518
0.26	2	-2680.347009	3398.263234
0.26	2	-2805.88571	3453.4306
0.26	2	-2805.231721	3497.136683
0.26	2	-2728.39728	3449.895118
0.26	7	-2686.828596	3503.37051
0.26	2	-2638.61481	3533.804028
0.26	2	-2643.566889	3451.937562
0.26	2	-2638.115469	3455.583105
0.26	3	-2805.573213	3641.86026
0.26	3	-2806.28128	3719.349526
0.26	2	-2798.079255	3778.012271
0.26	1	-2801.36996	3676.810312
0.26	3	-2795.115864	3768.996343
0.26	3	-2769.054834	3768.975284
0.26	3	-2769.173012	3752.567824
0.26	2	-2766.561333	3712.653171
0.26	13	-2759.468254	3648.945376
0.26	2	-2745.414085	3709.101948
0.26	7	-2737.671936	3670.92842
0.26	1	-2737.117504	3650.396927
0.26	7	-2731.417111	3779.144181
0.26	2	-2725.314274	3681.160574
0.26	6	-2718.534542	3714.02204
0.26	3	-2719.682556	3705.522724
0.26	9	-2715.803465	3656.156702
0.26	3	-2715.324914	3605.273616
0.26	9	-2706.26806	3657.672631
0.26	3	-2707.861629	3747.307639
0.26	2	-2705.482321	3772.132499
0.26	2	-2693.660839	3756.799009
0.26	2	-2679.277997	3730.996865
0.26	2	-2678.121135	3738.306669
0.26	3	-2669.871683	3709.949975
0.26	9	-2660.187033	3618.934056
0.26	3	-2654.380925	3736.440272
0.26	9	-2653.628243	3672.563302
0.26	1	-2645.521128	3763.256029
0.26	2	-2644.197416	3723.069834
0.26	2	-2641.11887	3779.440202
0.26	2	-2636.023803	3752.381667
0.26	1	-2629.778804	3633.145028
0.26	6	-2624.591086	3683.146938
0.26	2	-2777.492046	3718.237177
0.26	3	-2756.541283	3613.330309
0.26	11	-2748.912243	3597.579719
0.26	2	-2703.399256	3718.325148
0.26	9	-2657.10003	3751.04604
0.26	1	-2793.975068	3706.809945
0.26	7	-2789.904838	3775.361096
0.26	2	-2750.501377	3744.860585
0.26	9	-2739.687694	3628.314317
0.26	2	-2693.40761	3671.654186
0.26	2	-2682.885825	3648.682002
0.26	5	-2666.694319	3602.726323
0.26	2	-2664.457335	3704.266213
0.26	5	-2638.357905	3619.012201
0.26	6	-2754.571205	3603.79526
0.26	2	-2785.251462	3692.500063
0.26	2	-2779.269504	3671.77014
0.26	3	-2758.835562	3626.930042
0.26	8	-2809.622227	3949.867502
0.26	7	-2804.770669	3814.108132
0.26	7	-2803.410605	3842.736416
0.26	8	-2797.306011	3885.104508
0.26	8	-2794.914079	3913.63946
0.26	3	-2792.790418	3870.643776
0.26	8	-2791.22828	3955.058829
0.26	8	-2789.806477	3934.24944
0.26	3	-2788.891004	3860.462787
0.26	3	-2785.270297	3835.832235
0.26	8	-2776.518464	3920.773983
0.26	13	-2777.165735	3970.292917
0.26	8	-2764.120171	3891.252162
0.26	3	-2755.646585	3865.716223
0.26	1	-2757.484291	3846.142943
0.26	2	-2758.5706	3793.601475
0.26	2	-2744.980999	3842.828336
0.26	8	-2731.655159	3915.562498
0.26	8	-2733.15352	3946.968264
0.26	8	-2725.247299	3926.924321
0.26	8	-2723.098395	3950.923728
0.26	8	-2716.25026	3966.983723
0.26	9	-2711.440175	3837.354955
0.26	8	-2707.587095	3925.87898
0.26	3	-2688.822406	3847.452192
0.26	5	-2688.055683	3877.75877
0.26	8	-2685.425774	3906.721054
0.26	2	-2681.268008	3809.731412
0.26	8	-2680.64379	3929.2497
0.26	8	-2677.646086	3961.934481
0.26	9	-2677.80384	3885.681112
0.26	4	-2671.769433	3962.629953
0.26	4	-2669.457048	3885.891764
0.26	3	-2666.679406	3829.736647
0.26	4	-2667.513971	3838.865544
0.26	1	-2659.259178	3870.416743
0.26	2	-2651.04855	3815.106168
0.26	3	-2640.764408	3902.58172
0.26	6	-2634.709864	3922.428762
0.26	6	-2634.123785	3826.037669
0.26	2	-2631.216162	3871.903987
0.26	9	-2622.861628	3801.496801
0.26	3	-2779.094474	3805.014169
0.26	8	-2751.861823	3974.664682
0.26	2	-2741.527766	3815.346541
0.26	3	-2706.616959	3826.332216
0.26	8	-2701.097218	3961.292029
0.26	8	-2691.761746	3965.008875
0.26	8	-2689.071975	3929.983497
0.26	8	-2653.719856	3965.59389
0.26	8	-2810.841174	3904.977571
0.26	8	-2719.644384	3922.794383
0.26	8	-2676.734073	3972.249682
0.26	8	-2681.800995	3976.423467
0.26	2	-2633.980172	3853.47818
0.26	2	-2628.909169	3814.861377
0.26	8	-2813.871734	4127.55869
0.26	8	-2806.736545	3997.650383
0.26	8	-2800.976125	4101.549707
0.26	8	-2799.240352	4175.155945
0.26	8	-2795.119409	3999.901611
0.26	8	-2792.892869	4058.955596
0.26	8	-2783.738148	4115.210008
0.26	8	-2777.233174	4070.108975
0.26	8	-2775.091178	4115.57011
0.26	6	-2770.221397	4013.865005
0.26	8	-2767.819114	4084.13327
0.26	8	-2765.995459	4058.952919
0.26	8	-2765.508672	4075.134531
0.26	8	-2763.243856	4105.122394
0.26	8	-2754.904092	4151.180569
0.26	8	-2754.315518	4063.468861
0.26	8	-2751.467206	4080.287702
0.26	8	-2746.107518	4121.234897
0.26	8	-2739.400071	4083.222682
0.26	8	-2733.998653	3995.918974
0.26	8	-2731.384636	4038.99917
